gene_set,AUROC,within_AUROC
random_348,0.8900454431761083,0.706696224974994
random_349,0.8815796871437647,0.6883880903045815
random_350,0.8816768598389014,0.6775586695796152
random_351,0.8778120870437144,0.6663081274979248
random_352,0.8832173458794572,0.6845844891317138
random_353,0.8815728252905773,0.6759514532600691
random_354,0.8801517576304915,0.6706679926058972
random_355,0.8826209180274164,0.6931641339328292
random_356,0.8778218264482384,0.665896865436883
random_357,0.8806624123176905,0.6810326144324397
random_358,0.8769999535164784,0.6539335668879261
random_359,0.8791200448012608,0.6701660687909925
random_360,0.880207980556607,0.6824367757694408
random_361,0.8831802697372353,0.6727877478888481
random_362,0.8834987925351891,0.6839004345148662
random_363,0.8848292173281714,0.689791982330454
random_364,0.8877306744758983,0.7050644858208283
random_365,0.8839807823840734,0.6794467189996989
random_366,0.8822647657119836,0.6898499554913972
random_367,0.8875958722632826,0.696939437821831
random_368,0.8898651535173638,0.7118592624992993
random_369,0.8858444395747422,0.6919541620309383
random_370,0.8887031761526253,0.6974085607059191
random_371,0.8801735606156189,0.6695952440312122
random_372,0.8883261062524763,0.7112331041196315
random_373,0.8818859250110122,0.67537216599841
random_374,0.8877555763624653,0.7084930945121569
random_375,0.8758327744243237,0.6579898789757712
random_376,0.8836944660260795,0.6832096567934253
random_377,0.8894185796849302,0.7044057047726366
random_378,0.881412899841292,0.6796043421248742
random_379,0.8811328919612283,0.6865688248727849
random_380,0.8884646714168398,0.702830626606182
random_381,0.8736501517354954,0.6435099008720965
random_382,0.8779489920823068,0.6628215237100032
random_383,0.8870825613748498,0.6938882458264294
random_384,0.8786360628014511,0.6759012357970975
random_385,0.8792519694625398,0.6595878046765883
random_386,0.8859604270286183,0.7049516990831051
random_387,0.8793317661746054,0.6681337811612205
random_388,0.884787935533996,0.696329240941451
random_389,0.8806535583135778,0.6829990886540056
random_390,0.8825650271264551,0.6845724180051677
random_391,0.8842448530567343,0.6871274398007704
random_392,0.8834083710181884,0.6795409762339566
random_393,0.8787024678322963,0.6722800684239393
random_394,0.8881320928873572,0.7010168804190221
random_395,0.8762413867141241,0.661058024895146
random_396,0.8834549652148314,0.6754169684934285
random_397,0.8812920426851538,0.6822034616506591
random_398,0.8899710695415618,0.7105769946235146
random_399,0.8847966788630574,0.6962519956315617
random_400,0.8844422973484471,0.6912524716322472
random_401,0.8856623791151751,0.6968277672280185
random_402,0.8764691559699229,0.6633940806652586
random_403,0.8835443906563695,0.703370107700121
random_404,0.8791442826375193,0.6809591758530553
random_405,0.8865874011948478,0.7049783741302293
random_406,0.8769452800410826,0.6615891889682352
random_407,0.8782783610352987,0.6691885300040814
random_408,0.8838225170605591,0.6894354993999529
random_409,0.8863573077629695,0.6992007069105474
random_410,0.880766004165809,0.6839345397131353
random_411,0.882372673887107,0.6841513083214916
random_412,0.8838683365318423,0.6987316349301707
random_413,0.8869341461309109,0.690708013258915
random_414,0.8859769176112783,0.7013748322986167
random_415,0.886424376844123,0.6967276046807301
random_416,0.8779249755961511,0.6610438444416331
random_417,0.8827538387641581,0.6795292872607832
random_418,0.8796316955639226,0.6790224618478151
random_419,0.8849851584756061,0.6917553922815269
random_420,0.89096094720136,0.7127569536507844
random_421,0.8840357878846234,0.6926660510887576
random_422,0.8903687250012727,0.7046996273344732
random_423,0.8817879775905156,0.6895786140102304
random_424,0.8856816365741201,0.6912659667707849
random_425,0.8866756092108204,0.7005959892437298
random_426,0.888249629791953,0.709006443546629
random_427,0.8790653713258649,0.6572760708714638
random_428,0.8875999672401848,0.6972542639586308
random_429,0.8891398999054835,0.6981823540150163
random_430,0.8825283936844389,0.6764946768659941
random_431,0.883338092360544,0.6939323831824872
random_432,0.8852563123515571,0.6895444414195682
random_433,0.8901981747470522,0.7197240999995642
random_434,0.8801053847839513,0.6665697873084476
random_435,0.8902586033251212,0.7079239711755203
random_436,0.8810896180161276,0.6835828040695754
random_437,0.8856111365663729,0.6976786625146357
random_438,0.8875302419577974,0.693496109007298
random_439,0.8749404014848164,0.6548333837912794
random_440,0.8815770309425309,0.6900652108722526
random_441,0.889073937574844,0.710266660543258
random_442,0.8883500120635806,0.6998411081704324
random_443,0.8820160788714686,0.6878291764563642
random_444,0.8855701867973518,0.7010969139600476
random_445,0.8773190296896893,0.6605126238945074
random_446,0.876377627702408,0.6582623168332714
random_447,0.8898732327961166,0.7158418523000262
random_448,0.888360415518413,0.7109844633539764
random_449,0.8828848780250258,0.6885078637694125
random_450,0.8860227370825614,0.6902524348601893
random_451,0.8796242803354782,0.665828384824798
random_452,0.8879044343066097,0.6980855682208871
random_453,0.8831846967392917,0.6763924113662315
random_454,0.884273517895049,0.695747594365053
random_455,0.8867715644803917,0.7020849676377459
random_456,0.8810942663682867,0.6839155988626544
random_457,0.8868438352889615,0.7052250122310855
random_458,0.8820036832657109,0.6833707592457114
random_459,0.8808306383958315,0.6724442541888895
random_460,0.8850638484371576,0.6980704527292059
random_461,0.8760053168294697,0.6455955022187828
random_462,0.8846454967428332,0.7009463341410357
