task,model,AUROC,AUPRC,Sens@Spec90,within_AUROC,AUROC[ACC],AUROC[BLCA],AUROC[BRCA],AUROC[CHOL],AUROC[ESCA],AUROC[GBM],AUROC[HNSC],AUROC[KICH],AUROC[KIRC],AUROC[KIRP],AUROC[LAML],AUROC[LGG],AUROC[LIHC],AUROC[LUAD],AUROC[PAAD],AUROC[PCPG],AUROC[PRAD],AUROC[SARC],AUROC[SKCM],AUROC[STAD],AUROC[THCA],AUROC[UVM],AUROC_lo,AUROC_hi,AUROC_rep_sd,within_AUROC_lo,within_AUROC_hi,within_AUROC_rep_sd,AUPRC_lo,AUPRC_hi,AUPRC_rep_sd,dAUROC_vs_ref,dAUROC_vs_ref_lo,dAUROC_vs_ref_hi,pAUROC_vs_ref,dAUROC_vs_ref_lo90,dAUROC_vs_ref_hi90,equivalentAUROC_vs_ref,dwithin_AUROC_vs_ref,dwithin_AUROC_vs_ref_lo,dwithin_AUROC_vs_ref_hi,pwithin_AUROC_vs_ref,dwithin_AUROC_vs_ref_lo90,dwithin_AUROC_vs_ref_hi90,equivalentwithin_AUROC_vs_ref,dAUPRC_vs_ref,dAUPRC_vs_ref_lo,dAUPRC_vs_ref_hi,pAUPRC_vs_ref,dAUPRC_vs_ref_lo90,dAUPRC_vs_ref_hi90,equivalentAUPRC_vs_ref
tel,Cancer type only,0.8563963673357424,0.9331388725473639,0.5784014643075046,0.4721027055556028,0.4479638009049774,0.44574175824175827,0.4990444338270425,0.3409090909090909,0.375366568914956,0.39968487394957986,0.4984090909090909,0.3939393939393939,0.4795733407696598,0.46447568389057753,0.37310720775287703,0.4824052210415847,0.4491341991341991,0.4919683257918552,0.44406218144750254,0.5296296296296297,0.4862708241191213,0.495162322085399,0.41571018651362984,0.49020408163265305,0.4986737400530504,0.47058823529411764,0.8556397077243837,0.8571902031223835,0.00010544865917928091,0.45088467712886826,0.4937163326125213,6.500803937993175e-05,0.9324676592161935,0.9342260373729264,0.00018216508597318007,,,,,,,,,,,,,,,,,,,,,
tel,Expression only,0.9233101718101051,0.968175862214192,0.759812894041082,0.8026131956810041,0.7895927601809954,0.6787431318681318,0.7813925205229553,0.6931818181818182,0.9260997067448681,0.8986344537815126,0.7040909090909091,0.8720538720538721,0.7051031790295594,0.8615121580547113,0.919442761962447,0.9570379115833662,0.7992424242424242,0.7541855203619909,0.7301223241590215,0.6652777777777777,0.7670647206250921,0.8848552694706541,0.812051649928264,0.8946938775510204,0.8829150513500647,0.7163398692810458,0.9185468287928398,0.9282403095580903,0.0005178968259730662,0.7853985245255557,0.8193888371197254,0.0034496345394208834,0.9657941886822055,0.9706038220471236,0.0002865337620701482,0.06690114942257816,0.06218601718998967,0.0716565601568823,0.0,0.06301697583865681,0.07094561105072689,False,0.3303178046066593,0.3027514440989407,0.35806273841345376,0.0,0.3068114829369357,0.3538121804675076,False,0.034933961371543316,0.032381735619662566,0.03757727070967177,0.0,0.0328661433098933,0.037181308369883814,False
tel,Expression excluding 5p15,0.9229647019104328,0.9680184634181233,0.7585926377872687,0.8015543975160977,0.7941176470588235,0.671875,0.7813816618164444,0.6856060606060606,0.9272727272727272,0.8975840336134454,0.7032575757575757,0.8754208754208754,0.7034764826175869,0.8594224924012158,0.917625681405209,0.9566443657352748,0.7996031746031746,0.7533559577677225,0.7326707441386341,0.6597222222222222,0.7672121480171016,0.8821365744442667,0.8144428503108561,0.8881632653061224,0.8839012446439503,0.7143790849673203,0.9181827273131331,0.9278176448695138,0.0005257794428524401,0.784315261356763,0.8182334800910627,0.0032869575831865547,0.9656839538281722,0.97048781696518,0.00027240063935017454,0.06655045078322223,0.061857068787793484,0.0713527826264781,0.0,0.06268273539430035,0.07060716447105836,False,0.32923101831156326,0.30196115738196916,0.3566836429289134,0.0,0.3060105584867959,0.35289684166002255,False,0.034771902185470695,0.032226810334771795,0.03739402208510536,0.0,0.032717533620937204,0.0370816948360274,False
tel,CNV only,0.792198620724333,0.8953646167744947,0.38051657514744763,0.5999826916884916,0.5829562594268477,0.6370192307692307,0.5638166181644443,0.6477272727272727,0.5073313782991202,0.5819327731092437,0.4398484848484848,0.6397306397306397,0.49321435211005765,0.7102963525835866,0.6323440339188371,0.880608028335301,0.663059163059163,0.605052790346908,0.5165647298674821,0.5685185185185185,0.5439702196668141,0.5969134815288661,0.5934959349593496,0.6061224489795919,0.621301775147929,0.49019607843137253,0.7826729504476293,0.8023394923051574,0.0031857490122416646,0.5786914671183538,0.6222575598912491,0.00613977399125696,0.8888023920595218,0.9021444117444529,0.0018329857615848413,-0.06413523861442101,-0.07390655774375614,-0.05425358551289155,0.0,-0.07212004876984432,-0.055880867432491925,False,0.12752843424651625,0.09708407460749918,0.15774057161011645,0.0,0.10164867214513593,0.1537432455813597,False,-0.037810001424125446,-0.04479287210393678,-0.03120531843231887,0.0,-0.04343856635536695,-0.03199842356567179,False
tel,"CNV only, label loci excluded",0.7918796390950709,0.8955693297431551,0.3862111043319097,0.5996276325542038,0.5686274509803921,0.6303228021978022,0.563936063936064,0.6515151515151515,0.510850439882698,0.5819327731092437,0.4462878787878788,0.6380471380471381,0.49353969139245213,0.7169452887537994,0.6123561477892187,0.8792798110979929,0.6706349206349206,0.6085218702865761,0.5231906218144751,0.5648148148148148,0.5412796697626419,0.5973932512394051,0.6061692969870875,0.6138775510204082,0.6026321158947153,0.4934640522875817,0.7823264479543648,0.8015504617264696,0.003476603053686253,0.5774121026582675,0.621673915615408,0.006407016886669496,0.8892216345779489,0.9023473290515924,0.0024193169746909394,-0.06447187041085103,-0.0740669955701734,-0.05488987220980862,0.0,-0.0727068116607652,-0.056194200662565946,False,0.1271889977125833,0.09625288787786025,0.1574342735137422,0.0,0.10098180980610673,0.1533107331180461,False,-0.03760802171656988,-0.044445548970098496,-0.031011619688501794,0.0,-0.04305314685218773,-0.03182796993676479,False
tel,Expression residualized for CNV,0.9228925325974083,0.9678100081959375,0.7581858857026642,0.800314811690081,0.7828054298642534,0.6873282967032966,0.7753007861703514,0.6553030303030303,0.9161290322580645,0.904936974789916,0.7002272727272727,0.8754208754208754,0.7043130693437442,0.8550531914893617,0.9145972138098122,0.9578250032795488,0.7958152958152959,0.7579185520361991,0.7313965341488278,0.6069444444444444,0.7627893262568185,0.8858947705101551,0.8146819703491153,0.9004081632653061,0.8848194246072231,0.7196078431372549,0.9181526389949543,0.9275860015776235,0.0005413791066191624,0.7821014629676386,0.81802835818945,0.002699202489101228,0.96531083235621,0.9702406128389571,0.00033982391046458003,0.06649665209587317,0.06173344937665016,0.07117668894150629,0.0,0.06250626290461397,0.07049666853880374,False,0.3280760171719265,0.2990749389912366,0.3553418880956327,0.0,0.3044957633788711,0.3515335691625416,False,0.03457921746123678,0.03197207888436147,0.03721094546220293,0.0,0.03239878047574847,0.03679632883879532,False
tel,Expression + CNV,0.9201241716242383,0.9658830308556596,0.7528981086028066,0.794504046631316,0.8152337858220211,0.6931662087912088,0.7693284975893672,0.7992424242424242,0.866275659824047,0.8592436974789915,0.6908333333333333,0.8164983164983165,0.692414947016174,0.8789893617021277,0.9279224712295578,0.953446805719533,0.7922077922077922,0.7422322775263952,0.7212028542303772,0.7287037037037037,0.7703818369453045,0.8514313129697745,0.8302247728359636,0.8110204081632653,0.8840032646398694,0.6993464052287581,0.9150210099124495,0.9250330598307175,0.0013711214822161358,0.7755394389617023,0.8126087313672028,0.005032774748040032,0.9627540626899013,0.9686179330419558,0.0009008940921809522,0.06364301505431666,0.058602854290718195,0.06875509141595962,0.0,0.05945124497115689,0.06787244416250143,False,0.3219345017992853,0.2932358812755865,0.3500294261488281,0.0,0.2978399704492678,0.34647791801947747,False,0.03257590510131299,0.0293925424607982,0.035628245041706585,0.0,0.029949758789595594,0.035093544949413795,False
